1.0,1.0123134781026326,1.0145347985960922,1.017498650892921,1.0183248482515992,1.023681535430271,1.0230143026266802,1.0307449999372509,1.030125874827963,1.013534995210147,1.0261977770061954,1.037162148029467,1.0338573585947535,1.0362460101988311,1.0447861717570186,1.0453822888385966,1.0513852924320322,1.05038758068497,1.036024296477262,1.0459491229758164,1.052037883763444,1.046984484222768,1.040697017741281,1.0420126585985183,1.064022974561488,1.0643931946437313,1.0603626065167102,1.062171874150272,1.060410714211013,1.0659556488891309,1.0744916271695526
1.0,1.008805265012523,1.0212271665530754,1.0234680463621575,1.0264579961639178,1.027291468409292,1.0326953226381612,1.0320222146729097,1.0398209828220315,1.0391964061520802,1.0224594394424387,1.035233720387997,1.0462946356038243,1.0429607466223274,1.0453704309368017,1.0539857908807586,1.0545871569312184,1.0606430185621654,1.0596365216987642,1.045146764967157,1.0551589821932348,1.061301356133195,1.0562034600703492,1.0498606307802356,1.051187856203882,1.073391978831915,1.0737654588000953,1.0696993802764596,1.0715245789910133,1.0697479115717599,1.0753416708691956
1.0,0.9943831069370833,1.0031389137176405,1.0154910427656014,1.017719335792429,1.0206924913658892,1.0215212820867903,1.0268947834443285,1.0262254562545374,1.0339804195569433,1.0333593510673567,1.0167163941099207,1.0294189232854523,1.040417710523334,1.0371025476397302,1.0394986970150946,1.0480656654035478,1.0486636536452105,1.0546855001489726,1.0536846566708213,1.0392762873532833,1.0492322670258794,1.0553401399082665,1.0502708781824515,1.0439636758861768,1.0452834464265484,1.0673628508722235,1.0677342330433617,1.0636909932479783,1.065505940016534,1.063739251948183
1.0,0.9962686801161412,0.9906727454779957,0.9993958815426133,1.0117019208458495,1.013921899398599,1.0168839611775502,1.017709659415155,1.0230631105202317,1.0223962808042928,1.0301223078579298,1.0295035567735475,1.012922700012333,1.0255778319881768,1.0365355792325395,1.0332327862821213,1.0356199948576768,1.0441549971466377,1.044750754102884,1.050750131171049,1.0497530221600684,1.035398415077459,1.0453172458051394,1.0514023282599925,1.0463519815712514,1.0400683134643163,1.0413831595186285,1.0633801786434718,1.0637501750689302,1.0597220218945906,1.0615301965161805
1.0,1.0007510083175741,0.9970168861814469,0.9914167489498436,1.000146436162201,1.0124617174033104,1.014683363178418,1.0176476494904023,1.0184739678342511,1.0238314394256356,1.0231641089150336,1.0308959382792497,1.0302767225076566,1.013683413385102,1.0263480494703194,1.0373140260740046,1.0340087526986095,1.0363977540876608,1.0449391662343315,1.0455353706090071,1.0515392532592505,1.0505413954111091,1.036176007899185,1.0461022877512427,1.0521919401536324,1.0471378006125216,1.0408494134185733,1.0421652469332086,1.0641787860023764,1.0645490602982277,1.06051788194735
1.0,0.9993289362280362,1.000079440571136,0.9963478242690944,0.9907514450867052,0.9994752741222339,1.0117822910242609,1.0140024459333745,1.0169647430202051,1.0177905068517494,1.0231443832380396,1.0224775005487672,1.030204141362406,1.029585341124084,1.0130031671701387,1.0256593044768942,1.0366179222109564,1.03331486688478,1.035702265101548,1.0442379454159656,1.0448337496994846,1.0508336033615904,1.0498364151397004,1.035480667718906,1.0454002864041643,1.051485852261443,1.0464351043702766,1.0401509370851583,1.0414658875915919,1.063464654172198,1.0638346799903835
1.0,1.0056659308314937,1.0049910648586144,1.0057458215074109,1.0019930621255124,0.996364974245769,1.0051382318931987,1.0175149795017346,1.0197477136549984,1.0227267949122254,1.0235572374645223,1.0289414485440975,1.028270787343635,1.0360412067696836,1.0354189004520131,1.0187427730474088,1.0314706191527383,1.0424913276568906,1.0391695574477031,1.0415704824976346,1.0501545253863136,1.0507537054556921,1.0567875538736464,1.0557847156522653,1.04134762955955,1.051323452118154,1.0574434983706507,1.0523641332912856,1.0460443603489962,1.047366761274046,1.069490171344476
1.0,0.9985221075082816,1.004179664703141,1.0035057961096159,1.004259437309228,1.0005122241022433,0.99489245393132,1.0036527456471447,1.016011201753318,1.0182406361655407,1.0212153146609455,1.0220445299084295,1.0274207837028764,1.0267511136675667,1.034510049249088,1.0338886626332517,1.0172371807521297,1.0299462164692643,1.0409506375510649,1.037633776561129,1.040031153301956,1.048602509898101,1.049200804443754,1.0552257354824353,1.0542243793481318,1.0398086297165554,1.0497697090819014,1.0558807105639922,1.0508088522401406,1.0444984192428322,1.0458188658014838
1.0,1.0141146715943832,1.0126159191354924,1.0183533308921835,1.017669950864763,1.0184342294624078,1.0146341255716123,1.0089350341902905,1.0178189745467552,1.0303518662022806,1.0326127683490731,1.0356294334545393,1.0364703528029227,1.0419224906540863,1.0412433684461515,1.049111818855328,1.048481661571476,1.0315951494920421,1.0444835690746055,1.055643313946062,1.0522796365525289,1.0547108514787407,1.0634031899583587,1.0640099292350402,1.0701199001967112,1.0691044102494232,1.0544851870460101,1.0645868637753233,1.070784120036447,1.065640674097981,1.059241171411297
1.0,1.0018256737503946,1.015966114130203,1.0144646254382896,1.0202125118370202,1.0195278841806221,1.0202935581016406,1.0164865164609227,1.010777020398065,1.0196771799312385,1.032232952558076,1.0344979823745701,1.0375201549263333,1.038362609519097,1.043824701195219,1.043144339131696,1.0510271547642407,1.050395847018777,1.033478505677504,1.0463904553093832,1.0575705742341126,1.0542007558630575,1.0566364093945415,1.0653446172483514,1.0659524642330036,1.0720735900082752,1.0710562461076465,1.0564103329721797,1.0665304520675327,1.0727390224967366,1.0675861863040343
1.0,0.9965715937519262,0.9983910083510279,1.0124829695566877,1.0109866285779872,1.016714808887075,1.0160325284124119,1.0167955772921753,1.0130015877368053,1.007311666145923,1.016181312316544,1.0286940386540584,1.0309513030281776,1.0339631143446812,1.0348026806608555,1.0402460460677476,1.039568016561774,1.0474238066999517,1.0467946633339071,1.0299353215113893,1.0428030037344758,1.0539447926696295,1.0505865274049324,1.053013830526631,1.0616921831062254,1.0622979461444775,1.0683980862138958,1.0673842301814525,1.0527885291860881,1.0628739524019035,1.0690612373294563
